1,634,3967,1972,14,Kazakov,Jurij,Severský deník,
1,662,5001,1975,,Kazakevič,Emmanuil,Hvězda,
1,419,,,19,Kazakevič,Emmanuil,Jaro na Odře,
1,195,310,,24,Keller,Gottfried,Zelený Jindřich,
1,534,3662,1969,31,Keller,Gottfried,Zelený Jindřich,
1,194,8151,,22,Keller,Gottfried,Lidé seldwylští,
1,818,5503,,46,Keller,Gottfried,Romeo a Julie na vsi,
1,461,,,21,Kellermann,Bernkard,Tanec mrtvých,
1,1263,7416,,22,Kent,Graeme,Ezopské Bajky,
1,1263,7416,,98,Kent,Graeme,Ezopské Bajky,
1,964,6013,1985,17,Kerouac,Jack,Mag,
1,1787,5440,,30,Kerouac,Jack,Na cestě,
1,1141,7342,,,Kerouac,Jack,Podzimníci,
1,1244,7348,,,Kerouac,Jack,Dharmoví tuláci,
1,1245,7349,,,Kerouac,Jack,Podzimníci,
1,810,5494,,26,Kesey,Ken,Vyhoďme ho z kola ven,
1,1283,7501,2006,0,Kesey,Ken,Vyhoďme ho z kola ven,
1,738,5298,,26,Kihlman,Christer,Drahý princi,
1,786,5432,,35,Killens,John Olivier,A potom jsme uslyšeli hřmění,
1,686,5069,1975,27,Kingová,Corretta Scott,Můj život s Martinem Lutherem Kingem,
1,1002,6122,1985,20,Kleist,Heinrich von,Markýza z O…,
1,786,5432,,40,Kleist,Heinrich von,Záhady nesmrtelný,
1,607,3867,1970,24,Knight,Eric,Lassie se vrací,
1,518,3592,1969,20,Knittel,John,El Hakim,
1,858,5663,1982,33,Knebel ,"Charles Waldo Bailey, Fletcher",Sedm dní v Bílém domě,
1,1127,6568,1983,17,Kocjubynskyj,Mychajlo,Stíny zapomenutých předků,
1,917,5642,,,Kolektiv autorů,,Barvy všechny,
1,891,5796,1984,48,Kolektiv autorů,,Experiment člověk,
1,902,5453,,32,Kolektiv básníků,,,
1,771,5387,,23,Konkolski,Richard,Sólo přes Atnantik,
1,1261,7411,,121,Kosinkski,Jerzy,Nabarvené ptáče,
1,775,5395,,35,Kosidowski,Zenon,Příběhy Mrtvého moře,
1,1261,7411,1995,121,Kosinkski,Jerzy,Nabarvené ptáče,
1,204,311,,12,Kosmoděmjanská,Ljubor,Příběh o Zoje a Šurovi,
1,679,5043,1975,,Kandel,Aben,Město se vzdává,
1,1257,7385,,126,Král,Oldřich,Kniha mlčení - texty staré Číny,
1,1350,7586,1978,0,Krelin,Julij,Chirurg,
1,1005,6125,1985,28,Krylov,Ivan,Pod maskou lenosti aneb Bajky i nebajky,
1,808,5492,,19,Zanussi,Krzysztof,Struktura krystalu,
1,1026,6277,1986,22,Krelin,Julij,Žena pod skalpelem,
1,823,5540,,15,Kuranov,Jurij,Peřeje,
1,1138,7339,,,Küssová,"Jean Torton, Daniele",Amazonie - Mýty a legendy,
1,899,5834,1984,28,Laburine,Jean,Šerif,
1,886,5791,1984,39,Ladinskij,Antonín Petrovič,Poslední cesta Vladimíra Monomacha,
1,145,393,1952,10,Laffitte,Jean,Růže Francie,
1,141,443,,14,Laffitte,Jean,Vrátíme se pro květiny,
1,836,5573,,18,Lagorio,Gina,Vlčí pláž,
1,1178,7159,1990,19,Lampedusa,Giuseppe Tomasi,Ligeia a jiné prózy,
1,458,,,13,Lanfusová,Anna,Zavazadla s pískem,
1,1307,7538,1985,0,Lanoux,Armand,Miláček Maupassant,
1,487,,1966,17,Lanoux,Armand,Když nastává odliv,
1,1010,6154,1986,28,Lanoux,Armand,Pastýř včel,
1,940,5925,1984,24,Laxness,Halldór,Znovuzrozený ráj,
1,954,5989,1985,16,Lathen,Emma,Kuře k večeři,
1,1172,7144,,27,Lawrence,David Herbert,Milenec lady Chatterleyové,
1,451,,,5,Leacock,Stephen,Literární poklesky,
1,1030,6281,1986,33,Leacock,Stephen,Literární poklesky,
1,450,,,5,Lem,Stanislav,Vzpomínka Ijona Tichého,
1,859,5671,1983,24,Levin,Ira,Rosemary má děťátko,
1,961,6010,1985,36,Lenz,Siegfried,Vlastivědné muzeum,
1,1165,7092,,29,Lenz,Siegfried,Cvičiště,
1,406,,,17,Leonov,Leonid,Ruský les,
1,729,5283,1979,27,Leonov,Leonid,Jezevci,
1,1137,7013,,46,Leonov,Leonid,Ruský les,
1,975,6053,1985,21,Leskov,Nikolaj,Vášnivá srdce,
1,620,3907,1971,31,Llewellyn,Richard,Bolo ra zelené údolie,
1,1289,7507,1963,0,Lewis,Sinclair,Arrowsmith,
1,951,5905,1984,34,Lewis,Sinclair,Hlavní třída,
1,702,5137,1977,36,Lewis,Sinclair,Elmer Gantry,
1,835,5572,,27,Lewis,Norman,Odborník ze Sicílie,
1,796,5472,,19,Lodge,David,Hostující profesoři,
1,1131,7322,,,Lom,Herbert,Dr. Guillotin,
1,522,3616,1969,15,London,Jack,Volání divočiny,
1,938,5923,1984,38,London,Jack,Tulák pohvězdách,
1,1148,7044,,53,London,Jack,Mořský vlk a jiné příběhy z moře,
1,1334,7570,1989,0,London,Jack,Mořský vlk a jiné příběhy z moře,
1,1126,6567,1989,53,London,Jack,Martin Eden,
1,1332,7568,1987,0,London,Jack,Martin Eden,
1,557,3764,,13,London,Jack,Bílý den,
1,1128,6577,1989,60,London,Jack,Mezi zlatokopy,
1,1284,7502,2006,0,London,Jack,Martin Eden,
1,617,3879,,50,Loon,Hendrik,Rembrandt,
1,1048,6348,1987,30,Lopalewski,Tadeusz,Fryderyk Chopin,
1,164,5049,1976,15,Lorca,Federico García,Tak som ťa videl,
1,663,5002,1975,16,Lozgačev,Georgij,Nezapomenutelné okamžiky,
1,846,5595,,14,Loriot,Noelle,"Nejcennější, co mám",
1,946,5391,1984,35,Maas,Peter,Serpico,
1,742,,,28,MacDonaldová,Betty,Vejce a já,
1,763,5340,1980,37,Morozov,Sergej,Život J. S. Bacha,
1,1192,7213,,35,Mailer,Norman,Americký sen,
1,1033,6287,1986,43,Mailer,Norman,Nazí a mrtví,
1,708,5226,,15,Mauriac,Francois,Beránek,
1,724,,,27,Majakovskij,Vladimír,Slovo o pluku Majakovského,
1,654,,,18,Makanin,Vladimír,Přímka,
1,523,,,17,Malamud,Bernard,Smolař,
1,1016,6171,1986,24,Malamud,Bernard,Správkař,
1,638,,,19,Malamud,Bernard,Příručí,
1,801,5477,,25,Malaparte,Curzio,Kůže,
1,587,,,20,Mallet - Joris,Francoice,První láska Ludvíka XIV.,
1,1354,7615,1958,0,Mann,Heinrich,Profesor Neřád,
1,939,5924,1984,24,Mann,Klaus,Mefistio,
1,60,6382,1987,34,Mann,Thomas,Doktor Faustus,
1,1286,7504,1955,0,Mann,Thomas,Buddenbrookovi,
1,767,5370,,39,Mann,Thomas,Buddenbrookovi,
1,618,,,31,Mann,Thomas,Buddenbrookovi,
1,862,5674,1983,27,Mann,Thomas,Lotta ve Výmaru,
1,171,340,1952,36,Mansfield,Katherine,Zahradní slavnost,
1,1022,6188,,52,Manzoni,Alessandro,Snoubenci,
1,172,752,,28,Manzoni,Alessandro,Snoubenci,
1,885,5773,1983,14,Morrison,Toni,Nejmodřejší oči,
1,788,5447,,25,Markov,Georgij,Země Ivana Jegoryče,
1,1099,6490,1988,33,Marshová,Ngaio,Poslední opona,
1,932,5917,1984,45,Mason,Perry,Třikrát v roli obhájce,
1,1306,7537,,0,Maupassant,Guy,Mont - Oriol,
1,242,5579,,24,Maurais,Anne,Život sira Alexandra Fleminga,
1,866,5691,,16,Maurier,Daphne,Hospoda Jamajka,
1,1267,7423,,109,Maurier,Daphne,Únik,
1,1214,7282,,,Maurier,Daphne,Mrtvá a živá,
1,586,,,21,Maurier,Daphne,Přízračný svět Branwella Brontea,
1,860,5672,1983,15,Maurais,André,Zářijová růže,
1,713,,,22,Maurais,André,Sólo pro klavír,
1,499,,,21,Maupassant,Guy de,Yvetta a jiné povídky,
1,761,5338,1980,14,Moustiers,Pierre,Pevnůstka naděje,
1,1194,7215,,17,Mendel,Miloš,Tucet tváří Nasreddinových,
1,889,5794,1984,26,Mendoza,Eduardo,Pravda o případu Savolta,
1,728,,,30,Menzel,Gerhard W. Menzel,Moliere a jeho komedianti,
1,1163,4090,,35,Merle,Robert,Mé dobré město Paříž,
1,1161,4088,1990,24,Merle,Robert,Dědictví otců,
1,1162,7089,1990,33,Merle,Robert,V rozpuku mládí,
1,1204,7254,,,Merle,Robert,Vladař na scéně,
1,588,3832,1970,20,Meyrink,Gustav,Golem,
1,659,4092,1975,44,Michelet,Jules,Rekové a rebelové sladké Francie,
1,1200,7239,,95,Mitchellová,Margaret,Jih proti Severu 1,
1,1031,6282,1986,18,Molsner,Michael,Stín lotosového květu,
1,1292,7510,1966,0,Moravia,Alberto,Římanka,
1,562,3769,1970,38,Moravia,Alberto,Věci jsou věci,
1,1269,7426,,89,Morganová,Marlo,Poselství od protinožců,
1,631,3953,1970,20,Móricz,Zsigmond,Barbaři a jiné povídky,
1,682,5049,1975,48,Morier,James,Hadži Baba z Isfahánu,
1,785,5431,,25,Moore,Brian,Zmrzlinový císař,
1,731,,,12,Monodová,Martina,Mračno,
1,897,5820,1984,27,Mowat,Farley,Ani pták nezazpíval,
1,726,5278,,17,Muhammadijev,Fazliddín,Pouť na onen svět,
1,630,3952,1970,17,Murdochová,Iris,Hrad z písku,
1,953,5918,1985,50,Mure,Pierre La,Moulin Rouge,
1,412,,,13,Musset,Alfred de,Zpověď dítěte svého věku,
1,783,5429,,18,Mutafčieva,Vera,Pasiáns pro dva,
1,820,5517,,18,Nagibin,Jurij,Čarodějný les,
1,745,5305,,22,Namora,Fernando,Muž s maskou,
1,882,5770,1983,17,Nalkowska,Zofia,Hadi a růže,
1,1003,6123,1985,23,Narayan,R. K.,Průvodce,
1,896,5817,1984,22,Narcejac,"Pierre Boileau, Thomas",Spravedlnost Arséna Lupina,
1,863,5675,1983,37,Boileau,Pierre,Třikrát hlavní viník náhoda,
1,1091,6383,1987,23,Neil,J. Mc,Poradce,
1,121,6571,1989,13,Neill,Eugene O',Cesta dlouhým dnem do noci,
1,635,3968,,11,Nekrasov,Viktor,Kira Georgievna,
1,641,3978,,27,Néméth,László,Hrůza,
1,952,5965,1984,27,Néméth,László,Hřích,
1,692,1088,1991,31,Nexo,Martin Andersen,"Ditta, dcera člověka",
1,429,,,20,Nexo,Martin Andersen,"Ditta, dcera člověka",
1,1260,7410,,140,Norfolk,Lawrence,Lemprierův slovník,
1,418,,,26,Novely,,Deset německých novel,
1,1293,7511,1937,0,Novikov,Ivan,Puškin na vsi Michajlovské,
1,1184,7175,1990,21,Enquist,Per Olov,Strindberg - život,
1,239,7055,1989,22,Kolektiv autorů,,Atlanti drží nebe,
1,957,6006,1985,23,Orlov,Vladimír,Nikolský příběh,
1,1206,7254,,,Orwell,George,,
1,856,,1982,39,Pagnol,Marcel,Jak voní tymián,
1,904,5839,1984,37,Pargeterová,Edith,Zelená ratolest,
1,476,,,17,Pasolini,Pier Paolo,Zběsilý život,
1,1347,7583,1990,0,Pasternak,Boris,Doktor Živago,
1,1198,7233,,58,Pasternak,Boris,Doktor Živago,
1,647,3994,1970,34,Paustovskij,Konstantin,Román o životě,
1,645,,,17,Paustovskij,Konstantin,Růže i sníh,
1,540,3686,1970,34,Perruchot,Henri,Život Vincenta van Gogha,
1,420,,,17,Petershagen,Rudolf,Vzpoura svědomí,
1,576,3795,1970,15,Petronius,Gaius Titus,Satirikon,
1,1014,6169,1986,14,Plenzdorf,Ulrich,Legenda o štěstí bez konce,
1,566,3773,,22,Poe,Edgar Allan,Předčasný pohřeb,
1,548,3714,,13,Poe,Edgar Allan,Vraždy v ulici Morgue,
1,393,4059,,23,Poe,Edgar Allan,Příběhy Artura Gordona Pyma,
1,1111,6507,1988,0,Poe,Edgar Allan,Černý kocour,
1,1107,6503,1988,0,Poe,Edgar Allan,Černý kocour,
1,1109,6505,1988,0,Poe,Edgar Allan,Černý kocour,
1,1102,6498,1988,0,Poe,Edgar Allan,Černý kocour,
1,1105,6501,1988,0,Poe,Edgar Allan,Černý kocour,
1,1103,6499,1988,0,Poe,Edgar Allan,Černý kocour,
1,1101,6497,1988,0,Poe,Edgar Allan,Černý kocour,
1,1104,6500,1988,0,Poe,Edgar Allan,Černý kocour,
1,1106,6502,1988,0,Poe,Edgar Allan,Černý kocour,
1,1108,6504,1988,0,Poe,Edgar Allan,Černý kocour,
1,1109,6505,1988,0,Poe,Edgar Allan,Černý kocour,
1,1110,6506,1988,0,Poe,Edgar Allan,Černý kocour,
1,1297,7519,1959,0,Poe,Edgar Allan,Zlatý scarabus a jiné povídky,
1,1298,7520,1975,0,Poe,Edgar Allan,Jáma a kyvadlo a jiné povídky,
1,569,3787,,22,Polevoj,Boris,Doktorka Věra,
1,234,256,1951,10,Polevoj,Boris,Příběh opravdového člověka,
1,235,261,1951,10,Polevoj,Boris,Příběh opravdového člověka,
1,233,257,1951,10,Polevoj,Boris,Příběh opravdového člověka,
1,844,5593,,25,Poplawska,Halina,Kord na vějíři,
1,898,5821,1984,35,Priestley,John Boynton,Dobří kamarádi,
1,570,3788,1970,22,Priestley,John Boynton,Doktor Salt opouští město,
1,669,5018,1975,25,Prichardová,Katherine Susannah,"Sharn, má naděje a láska",
1,966,6015,1985,33,Prisco,Michele,Cár mlhy,
1,894,5815,1984,35,Prisco,Michele,Dědicové větru,
1,242,7153,,9,Puškin,Alexandr Sergejevič,Kořen života,
1,1149,7045,1989,42,Proust,Marcel,Hledání ztraceného času VI,
1,241,247,,16,Prus,Boleslav,Povídky,
1,642,3979,,45,Prus,Boleslav,Faraon,
1,1045,6335,1986,11,Plenzdorf,Ulrich,Nová utrpení mladého W,
1,220,6386,,,Puškin,Alexandr Sergejevič,Boldinské podzimy,
1,482,224,1950,19,Puškin,Alexandr Sergejevič,Kapitánská dcerka,
1,1038,6317,1986,18,Puškin,Alexandr Sergejevič,Piková dáma,Kapitánská dcerka
1,1152,7053,1989,35,Puškin,Alexandr Sergejevič,Milostná dueta,
1,1276,7452,1998,0,Puškin,Alexandr Sergejevič,Povídky Bělkinovy,
1,1137,7338,,,Quesne,Alain,Egypt - Mýty a legendy,
1,252,107,1953,,Radisčev,Alexandr Nikolajevič,Próza,
1,1255,7378,,100,Ragache,Gilles,Evropa - Mýty a legendy,
1,933,5918,1984,27,Rasputin,Valentin,Poslední lhůta,Žij a nezapomínej | Loučení
1,1154,7078,,12,Rasputin,Valentin,Požár,
1,457,,,12,Remarque,Erich Maria,Na západní frontě klid,
1,480,,,18,Remarque,Erich Maria,Tři kamarádi,
1,1247,7352,,,Remarque,Erich Maria,Stíny v ráji,
1,594,3838,1971,24,Remarque,Erich Maria,Tři kamarádi,
1,602,3862,1971,30,Remarque,Erich Maria,Vítězný oblouk,
1,719,5255,1979,30,Remarque,Erich Maria,Vítězný oblouk,
1,526,3627,1969,17,Remarque,Erich Maria,Nebe nezná vyvolených,
1,498,,1968,15,Remarque,Erich Maria,Na západní frontě klid,
1,1142,7024,,22,Remarque,Erich Maria,Jiskra života,
1,603,3863,1971,30,Remarque,Erich Maria,Vítězný oblouk,
1,1140,7022,,29,Remarque,Erich Maria,Jiskra života,
1,1006,6150,1986,21,Remarque,Erich Maria,"Čas žít, čas umírat",
1,674,5034,1934,11,Reymont,Wladislaw Stanislaw,Lili,
1,815,5499,,34,Reymont,Wladislaw Stanislaw,Zaslíbená země,
1,949,5963,1984,34,Reymont,Wladislaw Stanislaw,Zaslíbená země,
1,942,5927,1984,27,Rigby,Ray,Pahorek z písku,
1,502,,1968,14,Rilke,Rainer Maria,Zápisky Malta Lauridse Brigga,
1,725,5279,1979,19,Riffaudová,Madeleine,U nás na klinice,
1,1133,7332,,,Ripleyová,Alexandra,Charleston,
1,1223,7308,,,Ripleyová,Alexandra,Scarlett 2,
1,1216,7285,,,Ripleyová,Alexandra,Scarlett 1,
1,247,7241,,39,Rilke,Rainer Maria,… a na ochozech smrt jsi viděl stát,
1,848,5597,,18,Rivoyre,Christine de,Strýček světák,
1,934,5919,1984,15,Roald,Daul,Milostné rošády,
1,963,6012,1985,25,Roblés,Emmanuel,Benátky v zimě,
1,730,5290,1979,20,Roblés,Emmanuel,Doktor Valerio,
1,572,3790,,12,Rolland,Romain,Dobrý člověk ještě žije,
1,632,3954,,225,Rolland,Romain,Dobrý člověk ještě žije,
1,1324,7560,1951,0,Rolland,Romain,Dobrý člověk ještě žije,
1,491,,,126,Rolland,Romain,"Jan Kryštof I, II",
1,1656,4084,1975,66,Rolland,Romain,Okouzlená duše,
1,649,4048,1974,66,Rolland,Romain,Okouzlená duše I, 
1,264,218,1950,12,Rolland,Romain,Okouzlená duše II,
1,262,220,1950,12,Rolland,Romain,Okouzlená duše IV,
1,930,5887,1984,0,Rolland,Romain,Petr a Lucie,
1,931,5888,1984,0,Rolland,Romain,Petr a Lucie,
1,929,5886,1984,0,Rolland,Romain,Petr a Lucie,
1,927,5884,1984,0,Rolland,Romain,Petr a Lucie,
1,926,5883,1984,0,Rolland,Romain,Petr a Lucie,
1,408,,,,Rolland,Romain,Petr a Lucie,
1,928,5885,1984,0,Rolland,Romain,Petr a Lucie,
1,1294,7512,1976,0,Rolleczková,Natalia,Má drahá rodinka a já,
1,795,5471,,15,Rolleczková,Natalia,Kouzelné prázdniny,
1,1032,6283,1986,28,Rouxová,Edmonde Charles,Zapomenout na Palermo,
1,556,3749,,16,Ross,Leonard Q.,Pan Kaplan má třídu rád,
1,840,5577,,36,Roy,Jules,Sluneční koně,
1,1013,6168,1986,10,Rubiao,Marilo,Dům U červené slunečnice,
1,1189,7184,1991,42,Rybako,Anatolij Naumovič,Děti Arbatu,
1,1191,7185,1991,42,Rybako,Anatolij Naumovič,Děti Arbatu,
1,936,5921,1984,40,Styron,William,Sophiina volba,
1,1157,7080,,35,Swift,Jonathan,Gulliverovy cesty,
1,1270,7427,,70,Swift,Graham,Země vod,
1,1259,7393,,10,Steinberg,Werner,Den je zamilovaný do noci,
1,1130,6582,1989,55,Stendhal,Henry Beyle,Lucien Leuwen,
1,697,5108,1992,30,Stendhal,Henry Beyle,Deník,
1,654,4084,,28,Stendhal,Henry Beyle,Červený a černý,
1,1554,198,1952,20,Stendhal,Henry Beyle,Výbor z díla,
1,654,4081,1975,28,Stendhal,Henry Beyle,Červený a černý,
1,301,199,1952,75,Stendhal,Henry Beyle,"Výbor z díla I, II, III",
1,302,480,,50,Stendhal,Henry Beyle,"Výbor z díla II, III",
1,301,197,1952,50,Stendhal,Henry Beyle,"Výbor z díla I, III",
1,714,5244,1978,32,Stifter,Aldalbert,Horský křišťál,
1,1001,6121,1985,50,Stone,Irving,Žízeň po životě,
1,517,3590,1969,33,Steinbeck,John,Hrozny hněvu,
1,1085,6466,1988,33,Steinbeck,John,Hrozny hněvu,
1,1227,7318,,,Steinbeck,John,Na východ od ráje,
1,516,,1968,34,Steinbeck,John,Na východ od ráje,
1,532,3660,1969,12,Steinbeck,John,Nebeské pastviny,
1,764,5357,,26,Steinbeck,John,Pláň Tortilla,Na plechárně
1,488,,,15,Steinbeck,John,Toulavý autobus,
1,1309,7545,1948,0,Steinbeck,John,Toulavý autobus,
1,410,,,15,Steinbeck,John,Pláň Tortilla,
1,1351,7587,1964,,Solženicyn,Alexandr,Ve vyšším zájmu,
1,1278,7454,1998,0,Solženicyn,Alexandr,Ve vyšším zájmu,
1,752,5329,,25,Soubiran,Anré,Žena v bílém plášti,
1,415,,,17,Starořecké báje,,Starořecké báje,
1,1095,6467,1988,22,Steinbeck,John,Hrozny hněvu,
1,439,,,18,Snow,Charles Percy,Profesoři,
1,791,5450,,12,Solouchin,Vladimír,Překrásná hora Adygene,
1,1205,7255,,,Solženicyn,Alexandr,Jeden den Ivana Denisoviče,
1,1317,7553,1962,0,Sinclair,Upton,Džungle,
1,1318,7554,1979,0,Sissonová,Rosemary Anne,Stratfordská romance,
1,549,3715,,36,Sinclair,Upton,Boston,
1,655,4082,1975,28,Sinclair,Upton,Džungle,
1,505,,1968,21,Sinclair,Upton,Džungle,
1,648,4045,,28,Sinclair,Upton,Džungle,
1,1066,6394,,42,Simenon,Georges,Dva plus pět,
1,1222,7307,,,Simmel,Johannes Mario,A s klany přišly slzy,
1,1020,6186,,22,Simon,Claude,Příběh,
1,563,3770,,22,Simonov,Konstantin,Živí a mrtví,
1,564,3771,1970,27,Simonov,Konstantin,Člověk se nerodí pro válku,
1,493,,,,Sinclair,Lewis,Babbit,
1,504,,1968,19,Sinclair,Lewis,Krev královská,
1,543,3696,,35,Sienkiewicz,Henryk,Quo vadis,
1,616,3877,,12,Simenon,Georges,Nelítostný Maigret,
1,759,5336,,17,Simenon,Georges,Maigretova dýmka,Maigret má strach
1,991,6090,1985,20,Simenon,Georges,Maigret se vrací,
1,1135,7007,1968,21,Sienkiewicz,Henryk,Na poli slávy,
1,1327,7563,1957,0,Sienkiewicz,Henryk,Potopa,
1,1135,7007,,21,Sienkiewicz,Henryk,Na poli slávy,
1,277,,,16,Seghersová,Anna,Mrtví nestárnou,
1,428,,,16,Seghersová,Anna,Sedmý kříž,
1,845,5594,,45,Selinko,Annemarie,Desirée,
1,1660,4092,1975,25,Semjonov,Georgij,Milující ženy,
1,1331,7567,1901,0,Sienkiewicz,Henryk,Dvě cesty,
1,1322,7558,1955,0,Sienkiewicz,Henryk,Křižáci,
1,1039,6329,1986,23,Savčenko,Vladimir,Objev sama sebe,
1,793,5452,,59,Schuderová,Rosemarie,Syn čarodějnice,V ďáblově mlýně
1,739,5299,,36,Scortia,"Frank M. Robinson, Thomas N.",Prométheus v plamenech,
1,804,5480,,30,Scortia,"Frank M. Robinson, Thomas N.",Skleněné peklo,
1,888,5793,,30,Scortia,"Frank M. Robinson, Thomas N.",Skleněné peklo,
1,1160,7087,,43,Scott,Walter,Ivanhoe,
1,440,,,11,Seghersová,Anna,Světlo na šibenici,
1,477,,,8,Sartre,Jean-Paul,Zeď,
1,817,5501,,25,Saroyan,William,Léto na krásném bílém koni,
1,307,73,1958,13,Saroyan,William,Odvážný mladý muž na létající hrazdě,
1,1018,6184,1986,21,Sanin,Vladimír,Zajatci ledových plání,
1,925,5679,1983,15,Sandburg,Carl,Chicago,
1,850,5599,,17,Saul,John Ralston,Dravci,
1,1203,7250,,27,Sandová,George,Consuela,
1,1122,6551,1989,42,Sandová,George,Consuela,
1,826,5543,,13,Samarakis,Antonis,Omyl,
1,1183,7174,1990,35,Syltykov,Ščedrin,Historie města Hloupětína,
1,511,,1968,23,Salinger,Jerome David,Kdo chytá v žitě,
1,755,5332,,19,Salinger,Jerome David,Kdo chytá v žitě,
1,751,5328,,19,Salinger,Jerome David,Kdo chytá v žitě,
1,756,5333,,19,Salinger,Jerome David,Kdo chytá v žitě,
1,757,5334,,19,Salinger,Jerome David,Kdo chytá v žitě,
1,758,5335,,19,Salinger,Jerome David,Kdo chytá v žitě,
1,1252,7366,,,Salinger,Jerome David,Devět povídek,
1,1090,6468,1988,16,Salinger,Jerome David,Franny a Zooey,
1,1091,6469,,16,Salinger,Jerome David,"Vzhůru, tesaři, do výše střechu zvedněte!",
1,1308,7539,,0,Salinger,Jerome David,"Vzhůru, tesaři, do výše střechu zvedněte! Seymour: úvod",
1,1156,7077,,28,Saki,,Léčba neklidem,
1,735,5295,,23,Sadoveanu,Ion Marin,Konec století v Bukurešti,
1,1064,6392,,18,Sjöwallová,"Per Wahlöö, Maj","Muž, který se vypařil",
1,838,5575,,19,Sjöwallová,"Per Wahlöö, Maj",Zmizelé hasičské auto,
1,574,3793,1975,28,Smithová,Betty,V Brooklynu roste strom,
1,1965,7483,2005,139,Šabach,Petr,Hovno hoří,
1,1966,7484,2003,149,Šabach,Petr,Opilé banány,
1,797,5473,,24,Šaginjanská,Marietta Sergejevna,Zapomenutá historie,
1,1349,7585,1963,0,Šejnin,Lev Romanovič,Zápisky krimilistovy,
1,1202,7211,,18,Šiktanc,Karel,Český orloj,
1,975,5843,,10,Šimon,Josef,Ať člověk…,
1,646,3993,1970,21,Šklovskij,Viktor Borisovič,Vzpomínky na vzpomínky,
1,472,,,59,Šolochov,Michail Alexandrovič,Tichý Don,
1,365,263,1949,16,Šolochov,Michail Alexandrovič,Rozrušená země,
1,414,,,16,Šolochov,Michail Alexandrovič,Rozrušená země,
1,958,6007,1985,28,Šolochov,Michail Alexandrovič,Osud člověka,
1,959,6008,1985,28,Šolochov,Michail Alexandrovič,Osud člověka,
1,960,6009,1985,28,Šolochov,Michail Alexandrovič,Osud člověka,
1,1199,7196,,23,Šrut,Pavel,Písňové texty,
1,1097,6469,1988,22,Štemler,Ilja,Obchodní dům,
1,720,5256,1979,14,Šukšin,Vasilij Makarovič,Znám jednoho chlapíka,
1,727,5282,1979,19,Šukšin,Vasilij Makarovič,Charaktery a lásky,
1,816,5500,,27,Šukšin,Vasilij Makarovič,Postskriptum,
1,1071,6419,,25,Šukšin,Vasilij Makarovič,Červená kalina a jiné povídky,
1,673,5029,1979,32,Tacitus,Publius Cornelius,Letopisy,
1,1313,7549,1994,,Tanová,Amy,Manželka boha kuchyně,
1,737,5297,,20,Tarasenková,Natalja,Kočka z našeho domu,
1,1168,7116,,12,Tennessee,Williams,Louka modrých dětí,
1,743,5303,,,Teyová,Josephine,Skandál v Milfordu,
1,473,,,13,Thürk,Harry,Blázen a černovláska,
1,285,5036,,16,Thomayer,Josef,Život v trávě,
1,811,5495,,34,Thürk,Harry,Kejklíř,
1,473,,,13,Thürk,Harry,Blázen a černovláska,
1,448,,,15,Thürk,Harry,Lotos na hořících jezerech,
1,449,,,12,Thürk,Harry,Vítr umírá před džunglí,
1,707,5219,1978,25,Timm,Uwe,Horké léto,
1,1139,7340,,,Tolkien,John Ronald Reuel,Silmarillion,
1,1125,7311,,,Tolkien,John Ronald Reuel,Pán prstenů - Návrat krále (III),
1,1250,7362,,,Tolkien,John Ronald Reuel,Pán prstenů - Návrat krále (III),
1,1242,7346,,,Tolkien,John Ronald Reuel,Pán prstenů - Dvě věže (II),
1,1249,7356,,,Tolkien,John Ronald Reuel,Pán prstenů - Společenstvo prstenu (I),
1,1243,7347,,,Tolkien,John Ronald Reuel,Silmarillion,
1,994,6107,1985,16,Tolstoj,Alexej Nikolajevič,Kráska z Marsu,
1,1340,7576,1952,0,Tolstoj,Alexej Nikolajevič,Křížová cesta I,
1,1343,7579,1977,0,Tolstoj,Alexej Nikolajevič,Křížová cesta I,
1,1341,7577,1952,0,Tolstoj,Alexej Nikolajevič,Křížová cesta II,
1,1344,7580,1977,0,Tolstoj,Alexej Nikolajevič,Křížová cesta II,
1,1342,7578,1952,0,Tolstoj,Alexej Nikolajevič,Křížová cesta III,
1,1345,7581,1977,0,Tolstoj,Alexej Nikolajevič,Křížová cesta III,
1,851,5600,,19,Tolstoj,"kolektiv autorů, Alexej Nikolajevič",Kontrapunkt,
1,633,3966,1972,16,Tolstoj,Alexej Nikolajevič,Kulhavý kníže,
1,664,4042,1973,17,Tolstoj,Alexej Nikolajevič,Nikitovo dětství,
1,313,372,1952,14,Tolstoj,Alexej Nikolajevič,Křížová cesta: Sestry,Křížová cesta
1,1279,7455,1998,0,Tolstoj,Alexej Nikolajevič,Paprsky inženýra Garina,
1,1337,7573,1951,0,Tolstoj,Lev Nikolajevič,Anna Kareninová I,
1,1338,7574,1951,0,Tolstoj,Lev Nikolajevič,Anna Kareninová II,
1,1339,7575,1951,0,Tolstoj,Lev Nikolajevič,Anna Kareninová III,
1,320,225,1950,10,Tolstoj,Lev Nikolajevič,Sevastopol,
1,321,15,1957,8,Tolstoj,Lev Nikolajevič,Sevastopolské povídky,
1,628,3927,,15,Tolstoj,Lev Nikolajevič,Sevastopolské povídky,
1,318,159,1952,20,Tolstoj,Lev Nikolajevič,Výbor z díla,
1,1335,7571,1952,0,Tolstoj,Lev Nikolajevič,Výbor z díla I,
